appid,policy_url,hash_name,app_cata,file_size,bin
com.pepapp,https://letspepapp.com/terms_and_conditions/privacy-commitment.html,8a46202ae75e64b37f0cca15f51b1f6e3811f43bab80ac8973ae30016280ecab.txt,HEALTH_AND_FITNESS,21.677734375,20-30
com.nbt.reader,https://navbharattimes.indiatimes.com/privacypolicy.cms,3c577f1a280c2f4c962a96b96e7213e34e5d47d842371ccf2f934c11779b0202.txt,NEWS_AND_MAGAZINES,20.4697265625,20-30
com.yollacalls,https://yollacalls.com/en-privacy,60936b8dfd442752838f9b687bc12a9e832a573fd1919eea00c57ead142f9c3d.txt,COMMUNICATION,27.412109375,20-30
co.happybits.marcopolo,https://www.marcopolo.me/privacy-policy,b1272576b81730cf9fbdba728acc4cc8a4819697a514595817441607000f267c.txt,COMMUNICATION,23.7021484375,20-30
com.hibobi.store,https://www.hibobi.com/about/Privacy?lang=en&country=SA,a4a5145b371b1a4d718d4115e8bde9abda0c1c8c0684daf8bfd5d96d0eaf5ff3.txt,SHOPPING,29.6240234375,20-30
com.sofascore.results,https://www.sofascore.com/privacy-policy/,9963f6255f80a3717775dcf8589420c36a763c39ce452fb7d973a9426af2aa38.txt,SPORTS,36.787109375,30-40
pmcoder.com.savewhatsappstatus,https://pablomederos.dev/privacy-policy,bc579310e719b8adb62692fa9fd74254a2ae11cbcd167c8fbcbb29abca41171b.txt,TOOLS,32.998046875,30-40
com.jimmyjohns,https://www.jimmyjohns.com/privacy-policy/,c1fefac0347f691d816216cd82872764a2d648b46df77019c73d1471caa91c2e.txt,FOOD_AND_DRINK,34.6337890625,30-40
com.appsilicious.wallpapers,https://www.kappboom.com/tos.html,1bcb3a16de0b889a031d6534691904e42700b5a607e85664b2ca97ab0837a1b7.txt,ART_AND_DESIGN,39.943359375,30-40
com.xiaomi.calendar,https://www.mi.com/global/about/privacy,426765e4d8ae4daf3266bac64473d4a04f8cf81bcc8d91ebff22a84083478ab6.txt,PRODUCTIVITY,30.3671875,30-40
cool.fonts.symbol.keyboard.custom.fancy.text.editor,http://aiby.mobi/andrfonts/privacy/,142718e93e279d25869ec6d04d249e90444419dc9aea175d786ccefdcda6f103.txt,PERSONALIZATION,33.341796875,30-40
com.tinder,https://policies.tinder.com/privacy,ce39476f389a1bffcce99218c266ab3b08715b9e493456c6c49583537b983c91.txt,DATING,32.916015625,30-40
com.tuya.smart,https://developerapp.tuyaus.com/protocol/1479c8096cc01001?lang=en,e29899d11ccfbd69a1b7ec338178e979e2f9cd26bfbd8000e4b6455a257e66b4.txt,LIFESTYLE,31.1787109375,30-40
com.bundesliga,https://webview.bundesliga.com/en/info/webview-privacy-statement,4acc6368c8b8227d4f736cc34e6881ae833f6b62bf0e231d99daa00b5687b244.txt,SPORTS,35.4931640625,30-40
com.sonyliv,https://www.sonyliv.com/privacy-policy,65efde364e718d93b9ae93afc56ed9944990137e23c7221087fcf7f8ee8d0772.txt,ENTERTAINMENT,31.7060546875,30-40
com.vshred,https://vshred.com/privacy-policy,eee2b4883f84d58dc52dc75ae10d8f8ad20235ee136bb33e8d18cf8ad82147b6.txt,HEALTH_AND_FITNESS,33.9345703125,30-40
de.wetteronline.wetterapp,https://www.weatherandradar.com/apps/android/privacy/,a8423cbed85b53c7d49c990d3aa343673a2f4fc12e67aa3385e71e83deda52a3.txt,WEATHER,39.2177734375,30-40
qrscanner.barcodescanner.barcodereader.qrcodereader,https://inshot.dev/privacypolicy.html?pkg=qrscanner.barcodescanner.barcodereader.qrcodereader,d480c9802b9ee345a8b325e85c1d756e9d2e898f09c2f85726205b2b50bfc997.txt,TOOLS,33.203125,30-40
com.apusapps.browser,http://privacy.apusapps.com/policy/com_apusapps_browser/ALL/en/769/privacy.html,9a77782874b7a65fc49b2e613f7f6311337fa8f69c1c827b4011f9105359e79b.txt,COMMUNICATION,33.169921875,30-40
tv.heyy.app,https://www.heyy.tv/rules/privacyPolicy.html,974a0a43ec3ad065e8ee4926e9742fc194ac99eccfb46ba86823140989e466df.txt,SOCIAL,36.013671875,30-40
xprocamera.hd.camera,https://simpledesign.ltd/privacypolicy.html?pkg=xprocamera.hd.camera,5ffab717cd45214f055931d096f3c9e327a3ed6f6344752ff34b8c0822713f63.txt,PHOTOGRAPHY,33.1904296875,30-40
com.facemoji.lite.xiaomi.gp,https://www.ekatox.com/page/emoji/IN/in/privacy.html,99677f50f5c9ac8dec26997d97468c8212730d433642930984b2d22c719aa0dd.txt,PERSONALIZATION,33.8466796875,30-40
com.mrnumber.blocker,https://www.hiya.com/hiya-data-policy,74e9375b4918e2fe9e5ab7fa533c940f29aa59d458923e9b46bef53121df02b9.txt,COMMUNICATION,32.2119140625,30-40
com.scannerradio,https://www.iubenda.com/privacy-policy/8060388,a0c0b5df56dea2f968babc7d4580718fe4438d86590158c5377b9176804829c3.txt,MUSIC_AND_AUDIO,30.59765625,30-40
de.gymondo.app.gymondo,https://www.gymondo.com/en/privacy/app/,81e59a59a4a43c78cb95111e0d87121e6671ce845254e3e77331a3578a2078e6.txt,HEALTH_AND_FITNESS,33.1748046875,30-40
malayalam.keyboard.malayalam.stickers.app,https://malayalamkeyboard.com/mobile/privacy-policy,7e4be4382b617fb95ff124dc1cd179bd17f9fba773b482a8a633ed09b9c9ca62.txt,PERSONALIZATION,39.7880859375,30-40
com.rcplatform.livechat,https://www.livuchat.com/rcuser/LiveChat_privacy.html,cfccbbd3f81415cd28bf9c5b36a4368ebd0fc036b57dc11f3ece7433a81ac382.txt,LIFESTYLE,33.384765625,30-40
com.inkitt.android.hermione,https://www.inkitt.com/privacy,e2f5187cc7d62c06f2f2d8ed4d54729e5c44ec9c267c2430d0ce27dfdfb11947.txt,BOOKS_AND_REFERENCE,34.5283203125,30-40
vpn.japan,https://tap2free.net/privacy/japan/Privacy-Policy-of-VPN-Japan-by-tap2free.html,c2160a0866bf0d4d1bc5a95aeae1cd55eb0ba25a3196ce875dfd2315cb0859ec.txt,TOOLS,37.3583984375,30-40
com.moonlab.unfold,https://www.squarespace.com/privacy,d2a6148b723fad510d1d90c4f36d3cd995e363023beb7ebc9426e2f8a40ce8d2.txt,PHOTOGRAPHY,35.4833984375,30-40
face.yoga.exercise.massage.skincare,https://simpledesign.ltd/privacypolicy.html?pkg=face.yoga.exercise.massage.skincare,e74f4dafb62cc7e56d882d1b5bb92f95eb4adcd09504bcbc8dfaf03074e5816c.txt,HEALTH_AND_FITNESS,34.427734375,30-40
com.radiofm.freeradio,https://radioapp.info/privacy-policy/,bd4e7174bf957b617e0790f3ca7f2d26f38d7c4e4d19c7949b1f9f8c6e84287d.txt,MUSIC_AND_AUDIO,32.9560546875,30-40
jp.co.celsys.clipstudiopaint.googleplay,https://www.celsys.com/en/information/privacy/,a0ddf4a5f27775adf785107f6a04796315ec8bc679ca92cc74618d5c6b15f1e2.txt,ART_AND_DESIGN,34.2822265625,30-40
droom.sleepIfUCan,https://alar.my/privacy_policy_global.html,fe1671b08813f147fb4f2eda3accfefe8c705a935ae5002a694a21a4740d05b9.txt,PRODUCTIVITY,35.1337890625,30-40
tiktok.video.downloader.nowatermark.tiktokdownload,https://tiktokdownloader-9eb12.web.app/policy/Video_downloader_for_tiktok_Privacy_Policy.html,e13024288f81307c8536fb1048cefd058962d8cf0709f24caf85c3089a0ff010.txt,VIDEO_PLAYERS,34.0859375,30-40
com.facemoji.lite.indian,https://www.ekatox.com/page/xiaomi/privacy.html,9634b4da4603ea8ef39318e83cd9dd68274571156bd2024b79c84f6a8a517116.txt,PERSONALIZATION,37.248046875,30-40
com.scoregame.gamebooster,https://scoreboot.com/privacy.html,82a4d2a36c94af8a45f8d04a3b42bd59cad62ff55551f9271b14cdedbbe000aa.txt,TOOLS,30.9033203125,30-40
com.l,https://listonic.com/privacy/,aefec32f9409784f29a164b2ed6dc75a037fcd57fc21a00de9481852999a07e8.txt,SHOPPING,35.8720703125,30-40
jawline.exercises.slim.face.yoga,https://simpledesign.ltd/privacypolicy.html?pkg=jawline.exercises.slim.face.yoga,8a412fe4f3c0d61fbd82422ae7d74691e7071a75c464b8bc30edacf909349ea4.txt,HEALTH_AND_FITNESS,34.42578125,30-40
com.kismia.app,https://mobapi.kismia.com/assets/57/privacy-policy.html,7f2e74c544b53d24921445f46d53ba5671c4ab2b98287c69ad1cbfb7b0443b5e.txt,SOCIAL,38.111328125,30-40
com.hsv.freeadblockerbrowser,https://www.freeadblockerbrowser.com/data-privacy-website/,fb0a51e575a3d1826c247e8d728a8251df09ad12fc4f31e56c953324780f6801.txt,COMMUNICATION,31.130859375,30-40
com.lalafo,https://lalafo.pl/en/page/privacy-policy,fe033d17d0262d08159b306dfcf1d0faba831085eb0a0a66716c5f0406de604c.txt,SHOPPING,36.416015625,30-40
com.binibambini.mini123,https://binibambini.com/privacy-policy/,faa822646a98a5bf6758af60bb79c87a555f4818c86494a6d16ea56057503182.txt,EDUCATION,30.9169921875,30-40
co.mona.android,https://crypto.com/en/privacy/global.html,be8da020e47728311ae2acdd7a02708148589cfcfd1d64032fd016c5098a3598.txt,FINANCE,35.6220703125,30-40
com.tickettothemoon.persona,https://persona.camera/privacy_policy_persona.html,9e83a716a322513e33f7d3aa0e1f795b1d8ec274776b10383a888a596932a418.txt,PHOTOGRAPHY,34.1572265625,30-40
com.paypal.android.p2pmobile,https://www.paypal.com/webapps/mpp/ua/privacy-full,f5aaacfe2c2e08b9ac3a5280b091100eb3d0532ff9616cf732c3f632cc1ffbae.txt,FINANCE,34.90234375,30-40
com.babbel.mobile.android.en,https://about.babbel.com/privacy/,70d31acc90ffac756b6a9006ea0b610ff9c389bab3bf736aaf4557915b1d6dc2.txt,EDUCATION,38.0810546875,30-40
com.zeptoconsumerapp,https://www.zeptonow.com/privacy-policy,cc830396561195b29cdde26a407321ea7fb84209dd9d3cbb118ed7474e2c06b8.txt,SHOPPING,31.9541015625,30-40
com.marketwatch,https://www.dowjones.com/privacy-notice/,03dc200be6e1d7857176c283bf3423df09448fb624d442009d55f823119d6c85.txt,FINANCE,39.546875,30-40
com.webcomics.manga,http://api.webcomicsapp.com/api/disclaimer/index,60d92b8fcabf05120c980e617feba9d8a5fafb1c7e1b400555aa278479a4d6b4.txt,COMICS,30.4267578125,30-40
sixpack.absworkout.abexercises.abs,https://easyhealth.ltd/privacypolicy.html?pkg=sixpack.absworkout.abexercises.abs,a6a8c56c45518016ebd2916cf818b18fb5dc0d0daced5fe3671290c3925e6c60.txt,HEALTH_AND_FITNESS,33.205078125,30-40
com.daaw.avee,https://www.iubenda.com/privacy-policy/8118546/full-legal,da031e731059c4867e6ea800f9572f179407566a465283bf50c2cd51f75bbbde.txt,MUSIC_AND_AUDIO,38.15625,30-40
com.linkedin.android,https://www.linkedin.com/legal/privacy-policy,3964bcb3221ffba3f1ac80f7c7ceebb2328dcb57827a435dfb8a85a0697e90fc.txt,BUSINESS,39.6611328125,30-40
plant.identification.flower.tree.leaf.identifier.identify.cat.dog.breed.nature,http://aiby.mobi/wtplant-andr/privacy/en/index.html,5b85e4000bc0e8d3fb3e08ff8c33a55d25205a03b09ea2388c0a6d780e56b2ab.txt,EDUCATION,36.2861328125,30-40
it.pinenuts.rassegnastampa,https://www.iubenda.com/privacy-policy/518128,0246b7f58cbf968725d489a131ff9dbc8fea52ccfacc315d2d0a07ce635c5089.txt,NEWS_AND_MAGAZINES,37.9130859375,30-40
au.com.realestate.app,https://about.realestate.com.au/privacy/,901d74697a25bffb549e9632c2e423f5b4be2c6c584e5b93941218e7ecae63bc.txt,HOUSE_AND_HOME,34.2412109375,30-40
com.Splitwise.SplitwiseMobile,https://secure.splitwise.com/privacy,b45597bab04f5004dd513b05bfea8acde9133d74d4b3377ebbc8afb9633744af.txt,FINANCE,35.576171875,30-40
ly.omegle.android,https://www.omega.app/privacy.html,751dea2ea6ed381b528e8103f35fce2976aaba040ff3c9d55a9eebd505de4a8a.txt,SOCIAL,34.2578125,30-40
com.nqmobile.antivirus20,https://new-nqms.web.app/privacy.html,732da40824bb5c5613caab1b941b324141456ffa37d5d6d9f422f73efd4e10c8.txt,PRODUCTIVITY,38.072265625,30-40
com.flickr.android,https://www.flickr.com/help/privacy,b454d6dc25555d6286fd8c2f9f7a5646a931fa6cf429a34ec8ac9084c63b7f56.txt,PHOTOGRAPHY,33.3837890625,30-40
apkshare.shareapps.filetransfer.shareit.bluetooth,http://bestools.group/privacypolicy.html?pkg=apkshare.shareapps.filetransfer.shareit.bluetooth,1756210eaa59390a167abe770bb46ae3c282a081f714f7071d7c72f182991b32.txt,PRODUCTIVITY,33.19921875,30-40
com.signnow.android,https://www.signnow.com/terms,4e5e6dadb29d6fd8c6fc71dc1b032f4a86cc2df9c0879aeaba7fdf9e2c1950be.txt,PRODUCTIVITY,37.59765625,30-40
losebellyfat.flatstomach.absworkout.fatburning,https://leap.app/privacypolicy.html?pkg=losebellyfat.flatstomach.absworkout.fatburning,03afcda8caef72114dd8d535df2b8dc05fd5784e3855866f76829aae8908b618.txt,HEALTH_AND_FITNESS,33.1904296875,30-40
com.o1,https://www.shop101.com/static/privacyPolicy.html,c0ab6c4196380e6d147dbb335e4c0c77286588dfda5040dce7374a20451e5763.txt,BUSINESS,33.2998046875,30-40
com.jambl.app,https://www.jambl.app/privacy,00d7d0f4d69ffcfa2db23cda0bc903de4eccc9dfb244c95bc96fb11f65f020af.txt,MUSIC_AND_AUDIO,34.1416015625,30-40
live.hala,http://hala-283452961.eu-central-1.elb.amazonaws.com/privacy_policy.html,0efa5de12eda3fab54b86b3fedd101f726fabeca814275eb5731b23c5690d067.txt,COMMUNICATION,33.1552734375,30-40
com.expressvpn.vpn,https://www.expressvpn.com/privacy-policy,881b68500550e25f98de1b07c5c0ce28a1e5c58cc327a0dec9b0502f12c24c0e.txt,TOOLS,31.51171875,30-40
com.volotea.droid,https://www.volotea.com/en/legal-conditions/terms-of-use/,b327850f2904a84693b55c2baed0191afababb13ada0801117748f94b126a70a.txt,TRAVEL_AND_LOCAL,33.23828125,30-40
com.cardiogram.v1,https://cardiogram.com/privacy/,dab8bf19a2c5615c1a0b9aaf4eb046f59ce54a9d1486db3cb67010dfc7b26523.txt,HEALTH_AND_FITNESS,39.2578125,30-40
com.untappdllc.app,https://untappd.com/privacy,fc9f490dc3368570ab43a5d379ea0a3fc37d791ff9d49d5aa40a185070f32fa7.txt,FOOD_AND_DRINK,36.548828125,30-40
com.mytel.myid,http://mocha.com.vn/mytel/policy.html?hl=en,95990ad2602b3d74552fee14bf74d8f68f1aa35bcc882b54dbf3147b89279a89.txt,COMMUNICATION,30.6669921875,30-40
com.camsea.videochat,https://www.camsea.online/html/privacy.html,e780c3548e7e05ddb192be042a0bbab8f7f03d26f807428677a45cd158bc5a47.txt,SOCIAL,32.1240234375,30-40
com.tekoia.sure.activities,https://www.sureuniversal.com/privacy-policy/,4d3cd35ead8b82d64ee10bf70e96717e845ed0a38b623e0433b668507f25d3fd.txt,HOUSE_AND_HOME,30.9931640625,30-40
com.abandblw.lwpneonauto,https://policy.psvgamestudio.com/privacy_policy_psv_useful_software.html,6a2f0eaa3309bd6d0dffeb5e02687bfe623b8df359b29713d1f19ceaf1d8e2b9.txt,PERSONALIZATION,36.9873046875,30-40
com.cloud.earning,https://fone.dev/privacypolicyct.html,3e15b11f25748aafa2c4186ba227b928bc50e0ff47a728af3b2bfa463c0df1fc.txt,PRODUCTIVITY,33.361328125,30-40
fasteasy.dailyburn.fastingtracker,https://fasteasy.life/privacy-policy-app.html,9dfe8fe077551206f943c130552865a1d699e70cbb7a7a074fdeed907c38c741.txt,HEALTH_AND_FITNESS,33.5009765625,30-40
il.co.smedia.callrecorder.yoni,https://tap.pm/privacy-policy-callerid/,f3b4f907e6b5b718d2c0ca30494faf71e2009e93e93cee6b378a98be6f747ce2.txt,COMMUNICATION,38.341796875,30-40
all.video.downloader.allvideodownloader,https://inshot.dev/privacypolicy.html?pkg=all.video.downloader.allvideodownloader,2536aac51fd79cb8c0d0eb3621555a5a07296053e8eebbe9a17cf449ae82bd48.txt,VIDEO_PLAYERS,33.1904296875,30-40
com.mobidia.android.mdm,https://www.mydatamanagerapp.com/pp-en/,a0c631b314544081771bb6aec09103f7c808af33c1b05a6d3f0b8dc419038f61.txt,TOOLS,35.619140625,30-40
com.kmo.pdf.editor,https://www.wps.com/privacy-policy,c20a22d9763b4ef2e992c2ba67f248b27b1dc51d272276e6e635302475f19ff7.txt,PRODUCTIVITY,31.0576171875,30-40
com.apusapps.launcher,https://privacy.apusapps.com/policy/com_apusapps_launcher/ALL/en/3161/privacy.html,721448c4ea9200d2ab607baf19ad1a5f0789bc035cf463024c908a297a6d27ac.txt,PERSONALIZATION,39.626953125,30-40
com.storytoys.barbiecoloring.google,https://storytoys.com/privacy,276fdbdd9fd4b8dc6e28178abc125a2d75aa5e40dc49e470dfdd61b2f0605166.txt,ENTERTAINMENT,37.1826171875,30-40
com.tuya.smartlife,https://developerapp.tuyaus.com/protocol/1479c88e9cc0101a?lang=en,09c9d5cd71c508279378e8dcfd8a489cb2adf77f9d9b82e545f723b011c4cfa9.txt,LIFESTYLE,32.02734375,30-40
women.workout.female.fitness,https://leap.app/privacypolicy.html?pkg=women.workout.female.fitness,bf44cf455c0188b1fdc846bf81e8a7d406e31dd8978a2d1bea52ce507ec1bb6d.txt,HEALTH_AND_FITNESS,33.2060546875,30-40
com.airwatch.androidagent,https://www.vmware.com/help/privacy.html,839534b4b94d99847f46ddb024a656756c4098ecd2ea147ec34a8a5ab7ac899b.txt,BUSINESS,35.4609375,30-40
themify.aesthetic.themes.widget.wallpaper.app.icon.changer.pack,https://aiby.mobi/themify_android/privacy/,5c080dc371ae118bf277d42564e3ce3ad39fb8d077ff43db337ef91d69decdfe.txt,PERSONALIZATION,30.8486328125,30-40
com.framy.placey,https://www.playsee.co/privacy,e93c3c19584f0b71b5f03299ad727df37afe0d2c5aaf32e4ed3ce74e9050a478.txt,SOCIAL,38.02734375,30-40
com.prayapp.client,https://www.pray.com/privacy-policy,ded896d4a8078c9425b5555b6ac34e48e1994fa65b3d201d47549687595cfc92.txt,HEALTH_AND_FITNESS,39.482421875,30-40
com.videochat.livu,https://www.livu.me/LivU_privacy.html,d60317366a2514bc815d5853292cd9ed0fee91e28cc40bd616a8dda18e0e4daf.txt,SOCIAL,33.2890625,30-40
com.tranzmate,https://moovit.com/legal/privacy-policy-en-oct-2021,263404be8a61f8fd1658bf8d5e017f448d5a94fb5bde791ae2883acfebc39217.txt,MAPS_AND_NAVIGATION,37.265625,30-40
com.readoo.novel,https://readoooo.com/policies/privacy.html,62be10dd9f1d481420d7e6ca6a3b815426c0561878932a7abacec31b36f31330.txt,BOOKS_AND_REFERENCE,31.296875,30-40
com.kakao.talk.theme.winterstory,https://www.kakao.com/en/privacy,73f4574b4d932b468468d19631a6d8a4f29a8689a0862c7ae8ef8a1bb31efe12.txt,PERSONALIZATION,32.48046875,30-40
pdf.reader.pdfviewer.pdfeditor,https://simpledesign.ltd/privacypolicy.html?pkg=pdf.reader.pdfviewer.pdfeditor,aa450b5735c6698759ec1ad019364b840defb8716d0866bf4ee76eeea84cb7a4.txt,PRODUCTIVITY,33.193359375,30-40
com.kite.indvspakkitefly,http://bksonapps.blogspot.com/2017/12/privacy-policy.html,cfd64459640b35c845d05ece3f72f50f0f8d62436daefde69f9f77d1e7607f38.txt,SPORTS,37.7939453125,30-40
com.curiosity.curiositystream,https://curiositystream.com/views/privacy.html,0d66e9544c4c44d27cfa883f94beba8081def7b472622f8236368f17380902e7.txt,ENTERTAINMENT,39.3408203125,30-40
com.invitation.maker.birthday.card,https://www.contentarcade.com/privacy,d0026799b003a66744ffed53d7915b6b82c368cd2c565e1e28d2adb9a6e8d26b.txt,ART_AND_DESIGN,36.5048828125,30-40
com.dreamebooks.reader,https://www.dreame.com/help/policy,d600619084bd76d30ea2eed273c48f0e4831c0b92771a3ee9188335263d1b6c2.txt,BOOKS_AND_REFERENCE,30.8671875,30-40
im.thebot.messenger,https://botim.me/terms/#privacy,d6d7871837853a338ada8f12ddfa687bef8463b95e2152da2308280e7543d84c.txt,COMMUNICATION,39.708984375,30-40
com.govee.home,https://app-h5.govee.com/common/privacy,d86600504cacf5fbd2054ae24ebc1283e1c4f59366ff2ae188ff4b7762adaead.txt,TOOLS,33.021484375,30-40
com.gametime.gametime,https://gametime.co/privacy,541f262ddf3f4c1959465f2af43e45897a5187a37c6c757b0169cfef230d422c.txt,EVENTS,37.3017578125,30-40
com.gogolive,https://gogolive.com/privacy/,f554e39743aed37cb5ac71cc75ad979edf93998f1fff27a38a7d09d22c1adc79.txt,SOCIAL,30.326171875,30-40
com.isport.fastrack,https://docs.coveiot.com/kaha/privacy-policy.html,475c21d32eb03eb6f3b927119006d1a12a2a63b46537baccb300e4f3e2077ecf.txt,HEALTH_AND_FITNESS,32.158203125,30-40
com.staircase3.opensignal,https://www.opensignal.com/privacypolicy,06ff6ff4993000542eb7e75df7f7a4d82328acf0fe6ce1a65fa153ede483741f.txt,TOOLS,33.6015625,30-40
com.careerwill.careerwillapp,https://www.careerwill.com/privacy-policy.php,64ecc06e565bda060d02239b22499bf9802f99c741e2c669c5237577c71c7777.txt,EDUCATION,36.4560546875,30-40
org.blubblub.app.speechblubs,https://speechblubs.com/legal/privacy-policy-for-applications/,0d3011efb64198f0564ddb85421821aa4e864b5ba745339dd8644783d74946ed.txt,PARENTING,33.177734375,30-40
com.zentertain.photocollage,https://zenjoy-res.tuanguwen.com/privacy/zenjoy.html,d84711e1e824f2fd82cac6d562090f762c31797fe68d42cdb768710dd6137017.txt,PHOTOGRAPHY,39.9296875,30-40
vpn.russia_tap2free,https://tap2free.net/privacy/russia/Privacy-Policy-of-VPN-Russia-by-tap2free.html,876781cad17573d12128103178c7151f72214b3d092ad9e58f753fd13e11d5fe.txt,TOOLS,37.4033203125,30-40
com.turkcaller.numarasorgulama,https://nuumara.wordpress.com,f51e7126ac29830ee88bcc4a318f5f2dc71092b7969c3ac8165ce0b668cba58e.txt,COMMUNICATION,36.7978515625,30-40
com.rc.live.livechat3,https://privacy.mixu.me/Mixu_privacy_own.html,d160de02db4f228330f2af6fb8f65c3f3fe38cd11da286682e77d4044f49ef35.txt,SOCIAL,34.1962890625,30-40
com.hualai,https://www.wyze.com/policies/privacy-policy,26717e56dcfd21b2c600fe8c11270b15e4672a6a54d2ce42fca5d5ed20bdcc36.txt,LIFESTYLE,31.0703125,30-40
co.yellw.yellowapp,https://www.yubo.live/legal/privacy-policy,36a2d30f983d6ee480e8badf39932e5f414eaeb9654f903c3cbf526bf451bef6.txt,SOCIAL,38.787109375,30-40
co.hinge.app,https://hinge.co/privacy,4f624105c7607e785b5387dc789421b181a431b6b54bb605079972e5fd501889.txt,DATING,30.2578125,30-40
com.audiobooks.androidapp,https://www.audiobooks.com/privacy,b38769a195b7281ebf2c9a2849393af52be28151584d7a1e2bb1ef01c69d9219.txt,BOOKS_AND_REFERENCE,35.5576171875,30-40
com.droid4you.application.wallet,http://budgetbakers.com/privacy,95d1996081bf0fafaa888bf1c4943415b6586cd11ef3c587c59c4a86a22a56f0.txt,FINANCE,36.908203125,30-40
com.bvl.weatherapp,https://www.saevioapps.com/privacy-policy.html,377026101f7a94c2bdfaf611d79a8ae6e1caf5520300a5606b8ff171b1939799.txt,WEATHER,32.19921875,30-40
com.daraz.sellercenter,https://www.daraz.lk/privacy/,79d634e820103440542ae1a7ea9adc8381bcb85e2bd58fe4219d2a8ff44f6f56.txt,SHOPPING,31.3642578125,30-40
com.sago.anyue,https://sago.one/policies/sago_privacy,09779400b415169b9acef4dd0e7d2b78c49f0c9e85eec30dcdfe5452a3c3c99f.txt,BOOKS_AND_REFERENCE,31.515625,30-40
abs.workout.bellyfatworkout.waistworkout.stomach,http://arbor.mobi/privacypolicy.html?pkg=abs.workout.bellyfatworkout.waistworkout.stomach,0118b144d289fdfff28045b81183ac0269f11054bf3d3fe3052ddb7309ac6f9f.txt,HEALTH_AND_FITNESS,33.1787109375,30-40
global.dostavista.client,https://borzodelivery.com/ph/privacy-policy-global,40b1f113cae5cbe7bfa4300d8285ef3c02cd4b1a8e595a940d8c64b92dff9575.txt,BUSINESS,32.982421875,30-40
qrcode.reader.qrscanner.barcode.scanner.qrcodereader,https://leap.app/privacypolicy.html?pkg=qrcode.reader.qrscanner.barcode.scanner.qrcodereader,91c50c5d2585aeb98d29103d2772b593a73b2e5e49b1a44644d84ab94a166e0d.txt,PRODUCTIVITY,33.1904296875,30-40
sleepsounds.relaxandsleep.whitenoise,https://leap.app/privacypolicy.html?pkg=sleepsounds.relaxandsleep.whitenoise,afe0f7b0657ca9993763f92d3a0de05199dca1801448a200d6af0329d9236581.txt,HEALTH_AND_FITNESS,33.1884765625,30-40
com.onepeloton.callisto,https://www.onepeloton.com/privacy-policy,3924731de87902ec9aed96a18994e0efc9030629aa6e0eea46345cb66e87c6c9.txt,HEALTH_AND_FITNESS,33.7626953125,30-40
com.escooterapp,https://www.ridebeam.com/privacy-policy,e530b77fcd70a4e8153ea747cd132eb87bb65d6fb87f5fee564128733e5c4cbb.txt,TRAVEL_AND_LOCAL,36.9990234375,30-40
com.garena.android.authenticator,https://contentgarena-a.akamaihd.net/legal/pp/pp_en.html,2efb7ba7613e908186aecfcf661e549ac2cb40d1ac726570bcd4da66cea5345e.txt,TOOLS,39.65234375,30-40
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,https://simpledesign.ltd/privacypolicy.html?pkg=imagetopdf.pdfconverter.jpgtopdf.pdfeditor,2774108904eff7b08f04a4bbec09eb7bc44be866fdff564a1a6743d432d631ff.txt,PRODUCTIVITY,33.205078125,30-40
com.mobileappsteam.myprayer,https://mindfulmediallc.com/privacy-policy.html,0e0c1eafa4b79f2275b44ad88bb978643201d5bda01ae96732870c212809969b.txt,LIFESTYLE,31.1865234375,30-40
com.hykola.android,https://resource.kolachat.com/PrivacyPolicy-kola.htm,3c21ee77244645075f4cd1123232e59a6c667c158f0412c7372721b649c0fc09.txt,SOCIAL,32.4169921875,30-40
com.gen.workoutme,https://betterme.world/privacy-policy,1fdfc9182137a79bb3a3015e2c239fa78aee3818d114c99b8c77a56ddc120c45.txt,HEALTH_AND_FITNESS,35.8984375,30-40
com.jnj.mocospace.android,https://www.mocospace.com/link/privacy.jsp,d0be902a372590b168457e4031cd07d6a7c1852b7896b49cc7a4776fe50244fc.txt,SOCIAL,33.0947265625,30-40
gomechanic.spares,https://gomechanic.in/privacy,f47a961e4d2b4d72b095fed3b5eb818b800b2424265d834383221d8b5f437639.txt,AUTO_AND_VEHICLES,30.0341796875,30-40
co.shopney.snitch,https://www.snitch.co.in/pages/t-cs,c6251d81b091171f1e3e5f52d61daf6a9c92598d3019a8822c059e08e05fcd9f.txt,SHOPPING,30.076171875,30-40
com.snapdeal.main,https://www.snapdeal.com/page/privacy-policy,da82963fddc3d405adac9fcf15def61f05febb9bb59becc8de735908d911fb9e.txt,SHOPPING,32.771484375,30-40
com.kinedu.appkinedu,https://blog.kinedu.com/privacy-policy/,4f3eebea7d468732a6f70dfe0a572ba6e43204c811a2a6cbc2db40ee5fceb12b.txt,PARENTING,30.5791015625,30-40
running.tracker.gps.map,https://leap.app/privacypolicy.html?pkg=running.tracker.gps.map,567ba28843c121e748b786d4d7770d5fb8f8ffbcdbe506ffd2587de9a203b37c.txt,HEALTH_AND_FITNESS,33.1865234375,30-40
org.iggymedia.periodtracker,https://flo.health/privacy-policy,f1e89adb716b777bbf024b6e209a023fc84b96e30c0216c6d2a80faf094462d8.txt,HEALTH_AND_FITNESS,37.79296875,30-40
